match_id,date,venue,match_type,team_1,team_2
355995,2009-06-07,Kennington Oval,T20,Scotland,South Africa
355996,2009-06-07,Kennington Oval,T20,England,Pakistan
355997,2009-06-08,Trent Bridge,T20,Bangladesh,Ireland
355998,2009-06-08,Trent Bridge,T20,Australia,Sri Lanka
355999,2009-06-09,Lord's,T20,Netherlands,Pakistan
356000,2009-06-09,Lord's,T20,New Zealand,South Africa
356001,2009-06-10,Trent Bridge,T20,India,Ireland
356002,2009-06-10,Trent Bridge,T20,Sri Lanka,West Indies
356003,2009-06-11,Trent Bridge,T20,Ireland,New Zealand
356004,2009-06-11,Trent Bridge,T20,England,South Africa
356005,2009-06-12,Lord's,T20,Pakistan,Sri Lanka
356006,2009-06-12,Lord's,T20,India,West Indies
356007,2009-06-13,Kennington Oval,T20,South Africa,West Indies
356008,2009-06-13,Kennington Oval,T20,New Zealand,Pakistan
356009,2009-06-14,Lord's,T20,Ireland,Sri Lanka
356010,2009-06-14,Lord's,T20,England,India
356011,2009-06-15,Kennington Oval,T20,England,West Indies
356012,2009-06-15,Kennington Oval,T20,Ireland,Pakistan
356013,2009-06-16,Trent Bridge,T20,New Zealand,Sri Lanka
356014,2009-06-16,Trent Bridge,T20,India,South Africa
356015,2009-06-18,Trent Bridge,T20,Pakistan,South Africa
356016,2009-06-19,Kennington Oval,T20,Sri Lanka,West Indies
356017,2009-06-21,Lord's,T20,Pakistan,Sri Lanka
361530,2008-08-04,"Civil Service Cricket Club, Stormont",T20,Ireland,Kenya
361531,2008-08-04,"Civil Service Cricket Club, Stormont",T20,Netherlands,Scotland
361656,2008-10-11,Maple Leaf North-West Ground,T20,Pakistan,Sri Lanka
361660,2008-10-13,Maple Leaf North-West Ground,T20,Pakistan,Sri Lanka
366622,2009-02-27,Westpac Stadium,T20,New Zealand,India
366707,2008-12-26,"Eden Park, Auckland",T20,New Zealand,West Indies
366708,2008-12-28,Seddon Park,T20,New Zealand,West Indies
386494,2009-02-25,AMI Stadium,T20,New Zealand,India
386535,2009-02-10,R Premadasa Stadium,T20,Sri Lanka,India
387563,2009-11-13,New Wanderers Stadium,T20,South Africa,England
387564,2009-11-15,SuperSport Park,T20,South Africa,England
392615,2009-05-07,Dubai International Cricket Stadium,T20,Australia,Pakistan
401076,2009-08-02,"Warner Park, Basseterre",T20,West Indies,Bangladesh
403375,2009-08-12,R Premadasa Stadium,T20,Sri Lanka,Pakistan
403385,2009-09-02,R Premadasa Stadium,T20,Sri Lanka,New Zealand
403386,2009-09-04,R Premadasa Stadium,T20,Sri Lanka,New Zealand
406197,2010-02-21,Bellerive Oval,T20,Australia,West Indies
406198,2010-02-23,Sydney Cricket Ground,T20,Australia,West Indies
406207,2010-02-05,Melbourne Cricket Ground,T20,Australia,Pakistan
412677,2010-04-30,Providence Stadium,T20,West Indies,Ireland
412678,2010-04-30,Providence Stadium,T20,New Zealand,Sri Lanka
412680,2010-05-01,"Beausejour Stadium, Gros Islet",T20,Bangladesh,Pakistan
412681,2010-05-04,Providence Stadium,T20,England,Ireland
412682,2010-05-02,"Beausejour Stadium, Gros Islet",T20,India,South Africa
412683,2010-05-02,"Beausejour Stadium, Gros Islet",T20,Australia,Pakistan
412684,2010-05-04,Providence Stadium,T20,New Zealand,Zimbabwe
412685,2010-05-03,Providence Stadium,T20,West Indies,England
412686,2010-05-03,Providence Stadium,T20,Sri Lanka,Zimbabwe
412688,2010-05-05,"Kensington Oval, Bridgetown",T20,Australia,Bangladesh
412689,2010-05-06,"Kensington Oval, Bridgetown",T20,England,Pakistan
412690,2010-05-06,"Kensington Oval, Bridgetown",T20,New Zealand,South Africa
412691,2010-05-07,"Kensington Oval, Bridgetown",T20,Australia,India
412692,2010-05-07,"Kensington Oval, Bridgetown",T20,West Indies,Sri Lanka
412693,2010-05-08,"Kensington Oval, Bridgetown",T20,New Zealand,Pakistan
412694,2010-05-08,"Kensington Oval, Bridgetown",T20,England,South Africa
412695,2010-05-09,"Kensington Oval, Bridgetown",T20,West Indies,India
412696,2010-05-09,"Kensington Oval, Bridgetown",T20,Australia,Sri Lanka
412697,2010-05-10,"Beausejour Stadium, Gros Islet",T20,Pakistan,South Africa
412698,2010-05-10,"Beausejour Stadium, Gros Islet",T20,England,New Zealand
412699,2010-05-11,"Beausejour Stadium, Gros Islet",T20,India,Sri Lanka
412700,2010-05-11,"Beausejour Stadium, Gros Islet",T20,West Indies,Australia
412701,2010-05-13,"Beausejour Stadium, Gros Islet",T20,England,Sri Lanka
412702,2010-05-14,"Beausejour Stadium, Gros Islet",T20,Australia,Pakistan
412703,2010-05-16,"Kensington Oval, Bridgetown",T20,Australia,England
423782,2010-02-03,Seddon Park,T20,New Zealand,Bangladesh
423787,2010-02-26,Westpac Stadium,T20,New Zealand,Australia
423788,2010-02-28,AMI Stadium,T20,New Zealand,Australia
426392,2010-07-05,Edgbaston,T20,Australia,Pakistan
426393,2010-07-06,Edgbaston,T20,Australia,Pakistan
426417,2010-09-05,Sophia Gardens,T20,England,Pakistan
426418,2010-09-07,Sophia Gardens,T20,England,Pakistan
426723,2009-11-12,Dubai International Cricket Stadium,T20,New Zealand,Pakistan
426724,2009-11-13,Dubai International Cricket Stadium,T20,New Zealand,Pakistan
430884,2009-12-09,"Vidarbha Cricket Association Stadium, Jamtha",T20,India,Sri Lanka
430885,2009-12-12,"Punjab Cricket Association Stadium, Mohali",T20,India,Sri Lanka
439139,2010-02-28,"Queen's Park Oval, Port of Spain",T20,West Indies,Zimbabwe
439146,2010-05-19,"Sir Vivian Richards Stadium, North Sound",T20,West Indies,South Africa
439497,2010-02-09,Dubai International Cricket Stadium,T20,Canada,Netherlands
439499,2010-02-10,Dubai International Cricket Stadium,T20,Canada,Kenya
439505,2010-02-11,Dubai International Cricket Stadium,T20,Ireland,Scotland
439510,2010-02-13,Dubai International Cricket Stadium,T20,Ireland,Netherlands
440945,2010-02-19,Dubai International Cricket Stadium,T20,England,Pakistan
440946,2010-02-20,Dubai International Cricket Stadium,T20,England,Pakistan
446956,2010-10-31,Western Australia Cricket Association Ground,T20,Australia,Sri Lanka
446960,2011-01-12,Adelaide Oval,T20,Australia,England
446961,2011-01-14,Melbourne Cricket Ground,T20,Australia,England
447539,2010-05-20,"Sir Vivian Richards Stadium, North Sound",T20,West Indies,South Africa
452153,2010-06-12,Harare Sports Club,T20,Zimbabwe,India
452154,2010-06-13,Harare Sports Club,T20,Zimbabwe,India
456991,2010-05-22,Central Broward Regional Park Stadium Turf Ground,T20,New Zealand,Sri Lanka
456992,2010-05-23,Central Broward Regional Park Stadium Turf Ground,T20,New Zealand,Sri Lanka
461565,2010-10-27,Sheikh Zayed Stadium,T20,Pakistan,South Africa
463141,2010-10-08,OUTsurance Oval,T20,South Africa,Zimbabwe
463142,2010-10-10,De Beers Diamond Oval,T20,South Africa,Zimbabwe
463149,2011-01-09,Moses Mabhida Stadium,T20,South Africa,India
473918,2010-12-26,Eden Park,T20,New Zealand,Pakistan
473919,2010-12-28,Seddon Park,T20,New Zealand,Pakistan
473920,2010-12-30,AMI Stadium,T20,New Zealand,Pakistan
474466,2011-06-25,County Ground,T20,England,Sri Lanka
474476,2011-08-31,Old Trafford,T20,England,India
478279,2010-10-26,Sheikh Zayed Stadium,T20,Pakistan,South Africa
489212,2011-04-21,"Beausejour Stadium, Gros Islet",T20,West Indies,Pakistan
489220,2011-06-04,"Queen's Park Oval, Port of Spain",T20,West Indies,India
514023,2011-10-13,Newlands,T20,South Africa,Australia
514024,2011-10-16,New Wanderers Stadium,T20,South Africa,Australia
516204,2011-08-06,Pallekele International Cricket Stadium,T20,Sri Lanka,Australia
516205,2011-08-08,Pallekele International Cricket Stadium,T20,Sri Lanka,Australia
518954,2012-02-01,Stadium Australia,T20,Australia,India
518955,2012-02-03,Melbourne Cricket Ground,T20,Australia,India
520595,2012-02-11,Eden Park,T20,New Zealand,Zimbabwe
520596,2012-02-14,Seddon Park,T20,New Zealand,Zimbabwe
520597,2012-02-17,Westpac Stadium,T20,New Zealand,South Africa
520598,2012-02-19,Seddon Park,T20,New Zealand,South Africa
520599,2012-02-22,Eden Park,T20,New Zealand,South Africa
521217,2011-10-29,Eden Gardens,T20,India,England
523735,2011-09-16,Harare Sports Club,T20,Zimbabwe,Pakistan
523736,2011-09-18,Harare Sports Club,T20,Zimbabwe,Pakistan
525816,2011-09-23,Kennington Oval,T20,England,West Indies
525817,2011-09-25,Kennington Oval,T20,England,West Indies
527012,2011-10-15,Harare Sports Club,T20,Zimbabwe,New Zealand
527013,2011-10-17,Harare Sports Club,T20,Zimbabwe,New Zealand
530432,2011-11-25,Sheikh Zayed Stadium,T20,Pakistan,Sri Lanka
531635,2012-02-23,Dubai International Cricket Stadium,T20,England,Pakistan
531636,2012-02-25,Dubai International Cricket Stadium,T20,England,Pakistan
531637,2012-02-27,Sheikh Zayed Stadium,T20,England,Pakistan
531982,2011-10-11,Shere Bangla National Stadium,T20,Bangladesh,West Indies
533272,2012-09-18,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",T20,Sri Lanka,Zimbabwe
533273,2012-09-19,R Premadasa Stadium,T20,Australia,Ireland
533275,2012-09-20,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",T20,South Africa,Zimbabwe
533276,2012-09-21,Pallekele International Cricket Stadium,T20,Bangladesh,New Zealand
533278,2012-09-22,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",T20,Sri Lanka,South Africa
533279,2012-09-22,R Premadasa Stadium,T20,Australia,West Indies
533280,2012-09-23,Pallekele International Cricket Stadium,T20,New Zealand,Pakistan
533281,2012-09-23,R Premadasa Stadium,T20,England,India
533282,2012-09-24,R Premadasa Stadium,T20,Ireland,West Indies
533283,2012-09-25,Pallekele International Cricket Stadium,T20,Bangladesh,Pakistan
533284,2012-09-27,Pallekele International Cricket Stadium,T20,Sri Lanka,New Zealand
533285,2012-09-27,Pallekele International Cricket Stadium,T20,England,West Indies
533286,2012-09-28,R Premadasa Stadium,T20,Pakistan,South Africa
533287,2012-09-28,R Premadasa Stadium,T20,Australia,India
533288,2012-09-29,Pallekele International Cricket Stadium,T20,England,New Zealand
533289,2012-09-29,Pallekele International Cricket Stadium,T20,Sri Lanka,West Indies
533290,2012-09-30,R Premadasa Stadium,T20,Australia,South Africa
533291,2012-09-30,R Premadasa Stadium,T20,India,Pakistan
533292,2012-10-01,Pallekele International Cricket Stadium,T20,New Zealand,West Indies
533293,2012-10-01,Pallekele International Cricket Stadium,T20,Sri Lanka,England
533294,2012-10-02,R Premadasa Stadium,T20,Australia,Pakistan
533295,2012-10-02,R Premadasa Stadium,T20,India,South Africa
533296,2012-10-04,R Premadasa Stadium,T20,Sri Lanka,Pakistan
533297,2012-10-05,R Premadasa Stadium,T20,Australia,West Indies
533298,2012-10-07,R Premadasa Stadium,T20,Sri Lanka,West Indies
534208,2012-06-24,Trent Bridge,T20,England,West Indies
534233,2012-09-08,Riverside Ground,T20,England,South Africa
534234,2012-09-10,Old Trafford,T20,England,South Africa
534235,2012-09-12,Edgbaston,T20,England,South Africa
538068,2011-11-29,Shere Bangla National Stadium,T20,Bangladesh,Pakistan
540173,2012-03-27,"Beausejour Stadium, Gros Islet",T20,West Indies,Australia
540174,2012-03-30,"Kensington Oval, Bridgetown",T20,West Indies,Australia
543883,2012-02-22,Mombasa Sports Club Ground,T20,Kenya,Ireland
543884,2012-02-23,Mombasa Sports Club Ground,T20,Kenya,Ireland
543885,2012-02-24,Mombasa Sports Club Ground,T20,Kenya,Ireland
546410,2012-03-13,Dubai International Cricket Stadium,T20,Canada,Netherlands
546414,2012-03-14,Dubai International Cricket Stadium,T20,Ireland,Kenya
546442,2012-03-18,Dubai International Cricket Stadium,T20,Ireland,Scotland
546462,2012-03-22,Dubai International Cricket Stadium,T20,Canada,Ireland
546470,2012-03-23,Dubai International Cricket Stadium,T20,Ireland,Netherlands
546473,2012-03-23,Dubai International Cricket Stadium,T20,Canada,Scotland
556252,2012-03-30,New Wanderers Stadium,T20,South Africa,India
560921,2012-06-30,Central Broward Regional Park Stadium Turf Ground,T20,New Zealand,West Indies
560922,2012-07-01,Central Broward Regional Park Stadium Turf Ground,T20,New Zealand,West Indies
562437,2012-06-01,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",T20,Sri Lanka,Pakistan
562438,2012-06-03,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",T20,Sri Lanka,Pakistan
564786,2012-08-07,Pallekele International Cricket Stadium,T20,Sri Lanka,India
565810,2012-12-20,Subrata Roy Sahara Stadium,T20,India,England
565811,2012-12-22,Wankhede Stadium,T20,India,England
565820,2012-09-11,"MA Chidambaram Stadium, Chepauk",T20,India,New Zealand
566926,2013-06-25,Kennington Oval,T20,England,New Zealand
566927,2013-06-27,Kennington Oval,T20,England,New Zealand
566937,2013-08-29,The Rose Bowl,T20,England,Australia
566938,2013-08-31,Riverside Ground,T20,England,Australia
567071,2012-07-18,"Civil Service Cricket Club, Stormont",T20,Ireland,Bangladesh
567205,2012-07-25,Sportpark Westvliet,T20,Netherlands,Bangladesh
567353,2012-12-21,Kingsmead,T20,South Africa,New Zealand
567354,2012-12-23,Buffalo Park,T20,South Africa,New Zealand
567355,2012-12-26,St George's Park,T20,South Africa,New Zealand
567367,2013-03-03,SuperSport Park,T20,South Africa,Pakistan
569237,2013-02-09,Eden Park,T20,New Zealand,England
569238,2013-02-12,Seddon Park,T20,New Zealand,England
569239,2013-02-15,Westpac Stadium,T20,New Zealand,England
571148,2012-09-05,Dubai International Cricket Stadium,T20,Australia,Pakistan
571149,2012-09-07,Dubai International Cricket Stadium,T20,Australia,Pakistan
571150,2012-09-10,Dubai International Cricket Stadium,T20,Australia,Pakistan
573019,2013-01-26,Stadium Australia,T20,Australia,Sri Lanka
573020,2013-01-28,Melbourne Cricket Ground,T20,Australia,Sri Lanka
573027,2013-02-13,"Brisbane Cricket Ground, Woolloongabba",T20,Australia,West Indies
573672,2012-07-26,Sportpark Westvliet,T20,Netherlands,Bangladesh
582186,2012-10-30,Pallekele International Cricket Stadium,T20,Sri Lanka,New Zealand
587476,2012-12-10,Shere Bangla National Stadium,T20,Bangladesh,West Indies
589306,2012-12-25,M Chinnaswamy Stadium,T20,India,Pakistan
589307,2012-12-28,"Sardar Patel Stadium, Motera",T20,India,Pakistan
592268,2013-03-15,ICC Global Cricket Academy,T20,Canada,Kenya
592269,2013-03-16,ICC Global Cricket Academy,T20,Canada,Kenya
592276,2013-04-20,Wanderers Cricket Ground,T20,Kenya,Netherlands
593986,2013-03-02,"Sir Vivian Richards Stadium, North Sound",T20,West Indies,Zimbabwe
593987,2013-03-03,"Sir Vivian Richards Stadium, North Sound",T20,West Indies,Zimbabwe
602477,2013-03-31,Pallekele International Cricket Stadium,T20,Sri Lanka,Bangladesh
623571,2013-05-11,Queens Sports Club,T20,Zimbabwe,Bangladesh
623572,2013-05-12,Queens Sports Club,T20,Zimbabwe,Bangladesh
630951,2013-04-19,Wanderers Cricket Ground,T20,Kenya,Netherlands
635658,2013-08-02,R Premadasa Stadium,T20,Sri Lanka,South Africa
635659,2013-08-04,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",T20,Sri Lanka,South Africa
635660,2013-08-06,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",T20,Sri Lanka,South Africa
636164,2014-01-29,Bellerive Oval,T20,Australia,England
636165,2014-01-31,Melbourne Cricket Ground,T20,Australia,England
636166,2014-02-02,Stadium Australia,T20,Australia,England
636536,2014-03-09,"Kensington Oval, Bridgetown",T20,West Indies,England
636537,2014-03-11,"Kensington Oval, Bridgetown",T20,West Indies,England
636538,2014-03-13,"Kensington Oval, Bridgetown",T20,West Indies,England
645645,2013-07-27,"Arnos Vale Ground, Kingstown",T20,West Indies,Pakistan
645647,2013-07-28,"Arnos Vale Ground, Kingstown",T20,West Indies,Pakistan
647247,2013-10-10,Saurashtra Cricket Association Stadium,T20,India,Australia
648681,2014-03-12,Kingsmead,T20,South Africa,Australia
648683,2014-03-14,SuperSport Park,T20,South Africa,Australia
649101,2013-11-13,Dubai International Cricket Stadium,T20,Pakistan,South Africa
649103,2013-11-15,Dubai International Cricket Stadium,T20,Pakistan,South Africa
657633,2013-12-11,Dubai International Cricket Stadium,T20,Pakistan,Sri Lanka
657635,2013-12-13,Dubai International Cricket Stadium,T20,Pakistan,Sri Lanka
659545,2013-08-23,Harare Sports Club,T20,Zimbabwe,Pakistan
659547,2013-08-24,Harare Sports Club,T20,Zimbabwe,Pakistan
660113,2013-11-16,Sheikh Zayed Stadium,T20,Canada,Ireland
660149,2013-11-19,ICC Academy,T20,Kenya,Scotland
660173,2013-11-22,ICC Academy,T20,Netherlands,Scotland
660185,2013-11-23,ICC Academy,T20,Kenya,Netherlands
660209,2013-11-26,Sharjah Cricket Stadium,T20,Canada,Kenya
660223,2013-11-28,Sheikh Zayed Stadium,T20,Netherlands,Scotland
661695,2014-01-11,Eden Park,T20,New Zealand,West Indies
661697,2014-01-15,Westpac Stadium,T20,New Zealand,West Indies
667731,2014-09-07,Edgbaston,T20,England,India
667887,2014-05-20,Kennington Oval,T20,England,Sri Lanka
668959,2013-11-06,Shere Bangla National Stadium,T20,Bangladesh,New Zealand
668969,2013-11-21,Pallekele International Cricket Stadium,T20,Sri Lanka,New Zealand
682899,2014-03-16,Zahur Ahmed Chowdhury Stadium,T20,Hong Kong,Nepal
682901,2014-03-17,Sylhet Stadium,T20,Ireland,Zimbabwe
682903,2014-03-17,Sylhet Stadium,T20,Netherlands,United Arab Emirates
682907,2014-03-18,Zahur Ahmed Chowdhury Stadium,T20,Bangladesh,Nepal
682909,2014-03-19,Sylhet Stadium,T20,Netherlands,Zimbabwe
682911,2014-03-19,Sylhet Stadium,T20,Ireland,United Arab Emirates
682915,2014-03-20,Zahur Ahmed Chowdhury Stadium,T20,Bangladesh,Hong Kong
682917,2014-03-21,Sylhet Stadium,T20,United Arab Emirates,Zimbabwe
682919,2014-03-21,Sylhet Stadium,T20,Ireland,Netherlands
682921,2014-03-21,Shere Bangla National Stadium,T20,India,Pakistan
682923,2014-03-22,Zahur Ahmed Chowdhury Stadium,T20,South Africa,Sri Lanka
682925,2014-03-22,Zahur Ahmed Chowdhury Stadium,T20,England,New Zealand
682927,2014-03-23,Shere Bangla National Stadium,T20,Australia,Pakistan
682929,2014-03-23,Shere Bangla National Stadium,T20,India,West Indies
682931,2014-03-24,Zahur Ahmed Chowdhury Stadium,T20,New Zealand,South Africa
682933,2014-03-24,Zahur Ahmed Chowdhury Stadium,T20,Netherlands,Sri Lanka
682935,2014-03-25,Shere Bangla National Stadium,T20,Bangladesh,West Indies
682937,2014-03-27,Zahur Ahmed Chowdhury Stadium,T20,Netherlands,South Africa
682939,2014-03-27,Zahur Ahmed Chowdhury Stadium,T20,England,Sri Lanka
682941,2014-03-28,Shere Bangla National Stadium,T20,Australia,West Indies
682943,2014-03-28,Shere Bangla National Stadium,T20,Bangladesh,India
682945,2014-03-29,Zahur Ahmed Chowdhury Stadium,T20,Netherlands,New Zealand
682947,2014-03-29,Zahur Ahmed Chowdhury Stadium,T20,England,South Africa
682949,2014-03-30,Shere Bangla National Stadium,T20,Bangladesh,Pakistan
682951,2014-03-30,Shere Bangla National Stadium,T20,Australia,India
682953,2014-03-31,Zahur Ahmed Chowdhury Stadium,T20,England,Netherlands
682955,2014-03-31,Zahur Ahmed Chowdhury Stadium,T20,New Zealand,Sri Lanka
682957,2014-04-01,Shere Bangla National Stadium,T20,Bangladesh,Australia
682959,2014-04-01,Shere Bangla National Stadium,T20,Pakistan,West Indies
682961,2014-04-03,Shere Bangla National Stadium,T20,Sri Lanka,West Indies
682963,2014-04-04,Shere Bangla National Stadium,T20,India,South Africa
682965,2014-04-06,Shere Bangla National Stadium,T20,India,Sri Lanka
685727,2013-11-20,New Wanderers Stadium,T20,South Africa,Pakistan
685729,2013-11-22,Newlands,T20,South Africa,Pakistan
690351,2014-02-12,Zahur Ahmed Chowdhury Stadium,T20,Bangladesh,Sri Lanka
690353,2014-02-14,Zahur Ahmed Chowdhury Stadium,T20,Bangladesh,Sri Lanka
702141,2014-02-19,"Sabina Park, Kingston",T20,West Indies,Ireland
702143,2014-02-21,"Sabina Park, Kingston",T20,West Indies,Ireland
722335,2015-01-09,Newlands,T20,South Africa,West Indies
722337,2015-01-11,New Wanderers Stadium,T20,South Africa,West Indies
727917,2014-10-05,Dubai International Cricket Stadium,T20,Australia,Pakistan
730283,2014-07-05,"Windsor Park, Roseau",T20,West Indies,New Zealand
730285,2014-07-06,"Windsor Park, Roseau",T20,West Indies,New Zealand
730293,2014-08-27,"Warner Park, Basseterre",T20,West Indies,Bangladesh
736063,2015-01-14,Kingsmead,T20,South Africa,West Indies
742617,2014-12-04,Dubai International Cricket Stadium,T20,New Zealand,Pakistan
743953,2015-06-23,Old Trafford,T20,England,New Zealand
743975,2015-08-31,Sophia Gardens,T20,England,Australia
754039,2014-12-05,Dubai International Cricket Stadium,T20,New Zealand,Pakistan
754717,2014-11-05,Adelaide Oval,T20,Australia,South Africa
754719,2014-11-07,Melbourne Cricket Ground,T20,Australia,South Africa
754721,2014-11-09,Stadium Australia,T20,Australia,South Africa
800479,2016-02-19,Newlands,T20,South Africa,England
800481,2016-02-21,New Wanderers Stadium,T20,South Africa,England
802327,2014-11-24,P Sara Oval,T20,Hong Kong,Nepal
817203,2015-07-05,Shere Bangla National Stadium,T20,Bangladesh,South Africa
